# bert_prediction,  crf_prediction
#此开卷第一回也．作者自云：因曾历过一番梦幻之后，故将真事隐去，而借"通灵"之说，撰此《石头记》一书也．故曰"甄士隐"云云．但书中所记何事何人？自又云：   |||  作者  ||| 作者自云
1 0
#主意已定，便说：   |||  主意  ||| 
1 0
#宝钗也不强他，只说：   |||  宝钗  ||| 
1 0
#宝玉听了，正合机宜．候宝钗睡了，他便叫袭人麝月另铺设下一副被褥，常叫人进来瞧二奶奶睡着了没有．宝钗故意装睡，也是一夜不宁．那宝玉知是宝钗睡着，便与袭人道：   |||  宝玉  ||| 宝玉宝宝钗宝玉
1 0
#袭人果然伏侍他睡下，便预备下了茶水，关好了门，进里间去照应一回，各自假寐，宝玉若有动静，再为出来．宝玉见袭人等进来，便将坐更的两个婆子支到外头，他轻轻的坐起来，暗暗的祝了几句，便睡下了，欲与神交．起初再睡不着，以后把心一静，便睡去了．岂知一夜安眠，直到天亮．宝玉醒来，拭眼坐起来想了一回，并无有梦，便叹口气道：   |||  宝玉  ||| 宝玉醒来
1 0
#袭人等本没有睡，眼见他们两个说话，即忙倒上茶来．已见老太太那边打发小丫头来，问：   |||  老太太  ||| 袭人
1 0
#宝钗起来梳洗了，莺儿袭人等跟着先到贾母那里行了礼，便到王夫人那边起至凤姐都让过了，仍到贾母处，见他母亲也过来了．大家问起：   |||  大家  ||| 宝钗
1 0
#众人放心，又说些闲话．只见小丫头进来说：   |||  小丫头  ||| 众人
1 0
#贾母众人听了，心中好不自在，都说：   |||  贾母众人  ||| 
1 0
#迎春道：   |||  迎春  ||| 
1 0
#说着，眼泪直流．众人都劝道：   |||  众人  ||| 
1 0
#贾母等想起探春，不觉也大家落泪，只为是宝钗的生日，即转悲为喜说：   |||  贾母等  ||| 
1 0
#大家说：   |||  大家  ||| 
1 0
#众人见贾母劳乏，各自散了．独有薛姨妈辞了贾母，到宝钗那里，说道：   |||  薛姨妈  ||| 宝钗
1 0
#却说宝玉晚间归房，因想昨夜黛玉竟不入梦，"或者他已经成仙，所以不肯来见我这种浊人也是有的，不然就是我的性儿太急了，也未可知。”便想了个主意，向宝钗说道：   |||  宝玉  ||| 浊人
1 0
#袭人听了倒没意思起来，登时飞红了脸，一声也不言语．宝钗素知袭人稳重，便说道：   |||  宝钗  ||| 袭人
1 0
#两个答应着出来，看见宝玉端然坐在床上，闭目合掌，居然象个和尚一般，两个也不敢言语，只管瞅着他笑．宝钗又命袭人出来照应．袭人看见这般却也好笑，便轻轻的叫道：   |||  袭人  ||| 宝钗袭人
1 0
#那知宝玉要睡越睡不着，见他两个人在那里打铺，忽然想起那年袭人不在家时晴雯麝月两个人伏侍，夜间麝月出去，晴雯要唬他，因为没穿衣服着了凉，后来还是从这个病上死的．想到这里，一心移在晴雯身上去了．忽又想起凤姐说五儿给晴雯脱了个影儿，因又将想晴雯的心肠移在五儿身上．自己假装睡着，偷偷的看那五儿，越瞧越象晴雯，不觉呆性复发．听了听，里间已无声息，知是睡了．却见麝月也睡着了，便故意叫了麝月两声，却不答应．五儿听见宝玉唤人，便问道：   |||  五儿  ||| 
1 0
#那五儿自从芳官去后，也无心进来了．后来听见凤姐叫他进来伏侍宝玉，竟比宝玉盼他进来的心还急．不想进来以后，见宝钗袭人一般尊贵稳重，看着心里实在敬慕，又见宝玉疯疯傻傻，不似先前风致，又听见王夫人为女孩子们和宝玉顽笑都撵了：所以把这件事搁在心上，倒无一毫的儿女私情了．怎奈这位呆爷今晚把他当作晴雯，只管爱惜起来．那五儿早已羞得两颊红潮，又不敢大声说话，只得轻轻的说道：   |||  五儿  ||| 晴雯
1 0
#五儿听了摸不着头脑，便道：   |||  五儿  ||| 
1 0
#五儿摇着头儿道：   |||  五儿  ||| 
1 0
#宝玉已经忘神，便把五儿的手一拉．五儿急得红了脸，心里乱跳，便悄悄说道：   |||  五儿  ||| 
1 0
#五儿听了这话明明是轻薄自己的意思，又不敢怎么样，便说道：   |||  五儿  ||| 
1 0
#宝玉着急道：   |||  宝玉  ||| 
1 0
#此时五儿心中也不知宝玉是怎么个意思，便说道：   |||  五儿  ||| 
1 0
#说到这里，忽然想起五儿没穿着大衣服，就怕他也象晴雯着了凉，便说道：   |||  五儿  ||| 
1 0
#五儿道：   |||  五儿  ||| 
1 0
#宝玉听了，连忙把自己盖的一件月白绫子绵袄儿揭起来递给五儿，叫他披上．五儿只不肯接，说：   |||  五儿  ||| 宝玉
1 0
#说着，回到自己铺边，拉了一件长袄披上．又听了听，麝月睡的正浓，才慢慢过来说：   |||  麝月  ||| 
1 0
#五儿听了，越发动了疑心，便问道：   |||  五儿  ||| 
1 0
#五儿红了脸笑道：   |||  五儿  ||| 
1 0
#五儿听了，句句都是宝玉调戏之意．那知这位呆爷却是实心实意的话儿．五儿此时走开不好，站着不好，坐下不好，倒没了主意了，因微微的笑着道：   |||  五儿  ||| 
1 0
#却说五儿被宝玉鬼混了半夜，又兼宝钗咳嗽，自己怀着鬼胎，生怕宝钗听见了，也是思前想后，一夜无眠．次日一早起来，见宝玉尚自昏昏睡着，便轻轻的收拾了屋子．那时麝月已醒，便道：   |||  麝月  ||| 
1 0
#五儿听这话又似麝月知道了的光景，便只是讪笑，也不答言．不一时，宝钗袭人也都起来，开了门见宝玉尚睡，却也纳闷：   |||  宝钗袭人  ||| 麝月宝玉
1 0
#及宝玉醒来，见众人都起来了，自己连忙爬起，揉着眼睛，细想昨夜又不曾梦见，可是仙凡路隔了．慢慢的下了床，又想昨夜五儿说的宝钗袭人都是天仙一般，这话却也不错，便怔怔的瞅着宝钗．宝钗见他发怔，虽知他为黛玉之事，却也定不得梦不梦，只是瞅的自己倒不好意思，便道：   |||  宝玉  ||| 宝钗
1 0
#宝玉听了，只道昨晚的话宝钗听见了，笑着勉强说道：   |||  宝钗  ||| 宝玉
1 0
#宝玉听了，自己坐不住，搭讪着走开了．五儿把脸飞红，只得含糊道：   |||  五儿  ||| 宝玉
1 0
#且说贾母两日高兴，略吃多了些，这晚有些不受用，第二天便觉着胸口饱闷．鸳鸯等要回贾政．贾母不叫言语，说：   |||  贾母  ||| 
1 0
#这日晚间，宝玉回到自己屋里，见宝钗自贾母王夫人处才请了晚安回来．宝玉想着早起之事，未免赧颜抱惭．宝钗看他这样，也晓得是个没意思的光景，因想着：   |||  宝玉  ||| 宝玉宝玉宝钗
1 0
#想了一回，便问宝玉道：   |||  宝玉  ||| 
1 0
#宝玉自觉没趣，便道：   |||  宝玉  ||| 
1 0
#五儿听见这话，连忙接口道：   |||  五儿  ||| 
1 0
#且说次日宝玉宝钗同起，宝玉梳洗了先过贾母这边来．这里贾母因疼宝玉，又想宝钗孝顺，忽然想起一件东西，便叫鸳鸯开了箱子，取出祖上所遗一个汉玉ぉ，虽不及宝玉他那块玉石，挂在身上却也稀罕．鸳鸯找出来递与贾母，便说道：   |||  鸳鸯  ||| 贾母
1 0
#宝玉走到床前，贾母便把那块汉玉递给宝玉．宝玉接来一瞧，那玉有三寸方圆，形似甜瓜，色有红晕，甚是精致．宝玉口口称赞．贾母道：   |||  贾母  ||| 宝玉贾母
1 0
#宝玉笑着请了个安谢了，又拿了要送给他母亲瞧．贾母道：   |||  贾母  ||| 宝玉
1 0
#宝玉笑着去了．宝钗等又说了几句话，也辞了出来．自此贾母两日不进饮食，胸口仍是结闷，觉得头晕目眩，咳嗽．邢王二夫人凤姐等请安，见贾母精神尚好，不过叫人告诉贾政，立刻来请了安．贾政出来，即请大夫看脉．不多一时，大夫来诊了脉，说是有年纪的人停了些饮食，感冒些风寒，略消导发散些就好了．开了方子，贾政看了，知是寻常药品，命人煎好进服．以后贾政早晚进来请安，一连三日，不见稍减．贾政又命贾琏：   |||  贾政  ||| 宝玉贾政
1 0
#贾琏即忙答应去了，回来说道：   |||  贾琏  ||| 
1 0
#凤姐走到床前回贾母．岫烟是妙玉的旧相识，先走出去接他．只见妙玉头带妙常髻，身上穿一件月白素绸袄儿，外罩一件水田青缎镶边长背心，拴着秋香色的丝绦，腰下系一条淡墨画的白绫裙，手执げ尾念珠，跟着一个侍儿，飘飘拽拽的走来．岫烟见了问好，说是"在园内住的日子，可以常常来瞧瞧你．近来因为园内人少，一个人轻易难出来．况且咱们这里的腰门常关着，所以这些日子不得见你．今儿幸会。”妙玉道：   |||  妙玉  ||| 凤姐一个人
1 0
#一面说着，已到贾母房中．众人见了都问了好．妙玉走到贾母床前问候，说了几句套话．贾母便道：   |||  贾母  ||| 众人妙玉贾母
1 0
#又说了一回话便要走，回头见惜春站着，便问道：   |||  惜春  ||| 
1 0
#那知贾母这病日重一日，延医调治不效，以后又添腹泻．贾政着急，知病难医，即命人到衙门告假，日夜同王夫人亲视汤药．一日，见贾母略进些饮食，心里稍宽．只见老婆子在门外探头，王夫人叫彩云看去，问问是谁．彩云看了是陪迎春到孙家去的人，便道：   |||  彩云  ||| 门告王夫人云
1 0
#王夫人在内已听见了，恐老太太听见不受用，忙叫彩云带他外头说去．岂知贾母病中心静，偏偏听见，便道：   |||  贾母  ||| 
1 0
#王夫人便叫彩云叫这婆子去回大太太去，那婆子去了．这里贾母便悲伤起来，说是：   |||  贾母  ||| 王夫人云婆子婆子
1 0
#王夫人鸳鸯等解劝了好半天．那时宝钗李氏等不在房中，凤姐近来有病，王夫人恐贾母生悲添病，便叫人叫了他们来陪着，自己回到房中，叫彩云来埋怨这婆子不懂事，"以后我在老太太那里，你们有事不用来回。”丫头们依命不言．岂知那婆子刚到邢夫人那里，外头的人已传进来说：   |||  外头的人  ||| 凤姐
1 0
#贾母病势日增，只想这些好女儿．一时想起湘云，便打发人去瞧他．回来的人悄悄的找鸳鸯，因鸳鸯在老太太身旁，王夫人等都在那里，不便上去，到了后头找了琥珀，告诉他道：   |||  回来的人  ||| 的人
1 0
#琥珀听了，咳了一声，就也不言语了，半日说道：   |||  琥珀  ||| 
1 0
#琥珀也不便回，心里打算告诉鸳鸯，叫他撒谎去，所以来到贾母床前，只见贾母神色大变，地下站着一屋子的人，嘁嘁的说"瞧着是不好了"，也不敢言语了．这里贾政悄悄的叫贾琏到身旁，向耳边说了几句话．贾琏轻轻的答应出去了，便传齐了现在家的一干家人说：   |||  人  ||| 贾政
1 0
#贾琏复回到自己房中，便问平儿：   |||  贾琏  ||| 
1 0
#平儿把嘴往里一努说：   |||  平儿  ||| 
1 0
#贾琏先回到贾母房里，向贾政悄悄的回道：   |||  贾琏  ||| 贾琏贾政
1 0
#贾政点头．外面又报太医进来了，贾琏接入，又诊了一回，出来悄悄的告诉贾琏：   |||  贾琏  ||| 贾政贾琏
1 0
#贾琏会意，与王夫人等说知．王夫人即忙使眼色叫鸳鸯过来，叫他把老太太的装裹衣服预备出来．鸳鸯自去料理．贾母睁眼要茶喝，邢夫人便进了一杯参汤．贾母刚用嘴接着喝，便道：   |||  贾母  ||| 贾琏贾母
1 0
#众人不敢违拗，即忙送上来，一口喝了，还要，又喝一口，便说：   |||  众人  ||| 
1 0
#贾政等道：   |||  贾政等  ||| 贾政
1 0
#却说贾母坐起说道：   |||  贾母  ||| 
1 0
#说到那里，拿眼满地下瞅着．王夫人便推宝玉走到床前．贾母从被窝里伸出手来拉着宝玉道：   |||  贾母  ||| 王夫人贾母
1 0
#凤姐先前仗着自己的才干，原打量老太太死了他大有一番作用．邢王二夫人等本知他曾办过秦氏的事，必是妥当，于是仍叫凤姐总理里头的事．凤姐本不应辞，自然应了，心想：   |||  凤姐  ||| 
1 0
#又将庄上的弄出几个，也不敷差遣．正在思算，只见一个小丫头过来说：   |||  小丫头  ||| 
1 0
#凤姐只得过去．只见鸳鸯哭得泪人一般，一把拉着凤姐儿说道：   |||  鸳鸯  ||| 凤姐
1 0
#鸳鸯说着跪下．慌的凤姐赶忙拉住，说道：这是什么礼，有话好好的说．二爷和二奶奶办，这种银子是老太太留下的．老太太这一辈子也没有糟踏过什么银钱，如今临了这件大事，必得求二奶奶体体面面的办一办才好．我方才听见老爷说什么诗云子曰，我不懂，又说什么`丧与其易，宁戚-，我听了不明白．我问宝二奶奶，说是老爷的意思老太太的丧事只要悲切才是真孝，不必糜费图好看的念头．我想老太太这样一个人，怎么不该体面些！我虽是奴才丫头，敢说什么，只是老太太疼二奶奶和我这一场，临死了还不叫他风光风光！我想二奶奶是能办大事的，故此我请二奶奶来求作个主．我生是跟老太太的人，老太太死了我也是跟老太太的，若是瞧不见老太太的事怎么办，将来怎么见老太太呢！"凤姐听了这话来的古怪，便说：   |||  凤姐  ||| 云子我生
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#凤姐便将鸳鸯请进去的话述了一遍．贾琏道：   |||  贾琏  ||| 凤姐贾琏
1 0
#正说着，见来了一个丫头说：   |||  丫头  ||| 一个丫头
1 0
#凤姐急忙进去，吆喝人来伺候，胡弄着将早饭打发了．偏偏那日人来的多，里头的人都死眉瞪眼的．凤姐只得在那里照料了一会子，又惦记着派人，赶着出来叫了旺儿家的传齐了家人女人们，一一分派了．众人都答应着不动．凤姐道：   |||  凤姐  ||| 凤姐凤姐凤姐
1 0
#众人只得勉强应着．凤姐即往上房取发应用之物，要去请示邢王二夫人，见人多难说，看那时候已经日渐平西了，只得找了鸳鸯，说要老太太存的这一分家伙．鸳鸯道：   |||  鸳鸯  ||| 众人
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯见凤姐这样慌张，又不好叫他回来，心想：   |||  鸳鸯  ||| 
1 0
#那里知邢夫人一听贾政的话，正合着将来家计艰难的心，巴不得留一点子作个收局．况且老太太的事原是长房作主，贾赦虽不在家，贾政又是拘泥的人，有件事便说请大***主意．邢夫人素知凤姐手脚大，贾琏的闹鬼，所以死拿住不放松．鸳鸯只道已将这项银两交了出去了，故见凤姐掣肘如此，便疑为不肯用心，便在贾母灵前唠唠叨叨哭个不了．邢夫人等听了话中有话，不想到自己不令凤姐便宜行事，反说凤丫头果然有些不用心．王夫人到了晚上叫了凤姐过来说：   |||  王夫人  ||| 贾政邢夫人王夫人
1 0
#凤姐听了，呆了一会，要将银两不凑手的话说出，但是银钱是外头管的，王夫人说的是照应不到，凤姐也不敢辨，只好不言语．邢夫人在旁说道：   |||  邢夫人  ||| 凤姐邢夫人
1 0
#凤姐紫涨了脸，正要回说，只听外头鼓乐一奏，是烧黄昏纸的时候了，大家举起哀来，又不得说，凤姐原想回来再说，王夫人催他出去料理，说道：   |||  王夫人  ||| 凤姐原
1 0
#凤姐不敢再言，只得含悲忍泣的出来，又叫人传齐了众人，又吩咐了一会，说：   |||  凤姐  ||| 
1 0
#邢夫人虽说是冢妇，仗着"悲戚为孝"四个字，倒也都不理会．王夫人落得跟了邢夫人行事，余者更不必说了．独有李纨瞧出凤姐的苦处，也不敢替他说话，只自叹道：   |||  李纨  ||| 邢夫人
1 0
#于是抽空儿叫了他的人来吩咐道：   |||  人  ||| 
1 0
#那些素服李纨的人都答应着说：   |||  人  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#李纨笑道：   |||  李纨  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#李纨听了叹息道：   |||  李纨  ||| 
1 0
#且说史湘云因他女婿病着，贾母死后只来的一次，屈指算是后日送殡，不能不去．又见他女婿的病已成痨症，暂且不妨，只得坐夜前一日过来．想起贾母素日疼他，又想到自己命苦，刚配了一个才貌双全的男人，性情又好，偏偏的得了冤孽症候，不过捱日子罢了．于是更加悲痛，直哭了半夜．鸳鸯等再三劝慰不止．宝玉瞅着也不胜悲伤，又不好上前去劝，见他淡妆素服，不敷脂粉，更比未出嫁的时候犹胜几分．转念又看宝琴等淡素装饰，自有一种天生丰韵．独有宝钗浑身孝服，那知道比寻常穿颜色时更有一番雅致．心里想道：   |||  宝钗  ||| 
1 0
#明日是坐夜之期，更加热闹．凤姐这日竟支撑不住，也无方法，只得用尽心力，甚至咽喉嚷破敷衍过了半日．到了下半天，人客更多了，事情也更繁了，瞻前不能顾后．正在着急，只见一个小丫头跑来说：   |||  小丫头  ||| 
1 0
#话说凤姐听了小丫头的话，又气又急又伤心，不觉吐了一口血，便昏晕过去，坐在地下．平儿急来靠着，忙叫了人来搀扶着，慢慢的送到自己房中，将凤姐轻轻的安放在炕上，立刻叫小红斟上一杯开水送到凤姐唇边．凤姐呷了一口，昏迷仍睡．秋桐过来略瞧了一瞧，却便走开，平儿也不叫他．只见丰儿在旁站着，平儿叫他快快的去回明白了二奶奶吐血发晕不能照应的话，告诉了邢王二夫人．邢夫人打谅凤姐推病藏躲，因这时女亲在内不少，也不好说别的，心里却不全信，只说：   |||  秋桐  ||| 平儿
1 0
#众人也并无言语．只说这晚人客来往不绝，幸得几个内亲照应．家下人等见凤姐不在，也有偷闲歇力的，乱乱吵吵，已闹的七颠八倒，不成事体了．到二更多天远客去后，便预备辞灵．孝幕内的女眷大家都哭了一阵．只见鸳鸯已哭的昏晕过去了，大家扶住捶闹了一阵才醒过来，便说"老太太疼我一场我跟了去"的话．众人都打谅人到悲哭俱有这些言语，也不理会．到了辞灵之时，上上下下也有百十余人，只鸳鸯不在．众人忙乱之时，谁去捡点．到了琥珀等一干的人哭奠之时，却不见鸳鸯，想来是他哭乏了，暂在别处歇着，也不言语．辞灵以后，外头贾政叫了贾琏问明送殡的事，便商量着派人看家．贾琏回说：   |||  贾琏  ||| 众人晚人客众人谅人众人贾琏
1 0
#谁知此时鸳鸯哭了一场，想到"自己跟着老太太一辈子，身子也没有着落．如今大老爷虽不在家，大太太的这样行为我也瞧不上．老爷是不管事的人，以后便乱世为王起来了，我们这些人不是要叫他们掇弄了么．谁收在屋子里，谁配小子，我是受不得这样折磨的，倒不如死了干净．但是一时怎么样的个死法呢？"一面想，一面走回老太太的套间屋内．刚跨进门，只见灯光惨淡，隐隐有个女人拿着汗巾子好似要上吊的样子．鸳鸯也不惊怕，心里想道：   |||  鸳鸯  ||| 人
1 0
#便问道：   |||  便  ||| 
1 0
#那个人也不答言．鸳鸯走到跟前一看，并不是这屋子的丫头，仔细一看，觉得冷气侵人时就不见了．鸳鸯呆了一呆，退出在炕沿上坐下，细细一想道：   |||  鸳鸯  ||| 那个人
1 0
#想了一想道：   |||  想  ||| 
1 0
#鸳鸯这么一想，邪侵入骨，便站起来，一面哭，一面开了妆匣，取出那年绞的一绺头发，揣在怀里，就在身上解下一条汗巾，按着秦氏方才比的地方拴上．自己又哭了一回，听见外头人客散去，恐有人进来，急忙关上屋门，然后端了一个脚凳自己站上，把汗巾拴上扣儿套在咽喉，便把脚凳蹬开．可怜咽喉气绝，香魂出窍，正无投奔，只见秦氏隐隐在前，鸳鸯的魂魄疾忙赶上说道：   |||  鸳鸯的魂魄  ||| 头人客散，香魂
1 0
#那个人道：   |||  个人  ||| 那个人
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯的魂道：   |||  鸳鸯的魂  ||| 
1 0
#这里琥珀辞了灵，听邢王二夫人分派看家的人，想着去问鸳鸯明日怎样坐车的，在贾母的外间屋里找了一遍不见，便找到套间里头．刚到门口，见门儿掩着，从门缝里望里看时，只见灯光半明不灭的，影影绰绰，心里害怕，又不听见屋里有什么动静，便走回来说道：   |||  琥珀  ||| 
1 0
#劈头见了珍珠，说：   |||  珍珠  ||| 
1 0
#珍珠道：   |||  珍珠  ||| 
1 0
#琥珀道：   |||  琥珀  ||| 
1 0
#琥珀等进去正夹蜡花，珍珠说：   |||  珍珠  ||| 
1 0
#外头的人也都听见了，跑进来一瞧，大家嚷着报与邢王二夫人知道．王夫人宝钗等听了，都哭着去瞧．邢夫人道：   |||  邢王二夫人  ||| 人邢夫人
1 0
#只有宝玉听见此信，便唬的双眼直竖．袭人等慌忙扶着，说道：   |||  袭人  ||| 袭人等
1 0
#宝玉死命的才哭出来了，心想"鸳鸯这样一个人偏又这样死法，"又想"实在天地间的灵气独钟在这些女子身上了．他算得了死所，我们究竟是一件浊物，还是老太太的儿孙，谁能赶得上他。”复又喜欢起来．那时宝钗听见宝玉大哭，也出来了，及到跟前，见他又笑．袭人等忙说：   |||  宝钗  ||| 人女袭人
1 0
#宝玉听了，更喜欢宝钗的话，"倒是他还知道我的心，别人那里知道。”正在胡思乱想，贾政等进来，着实的嗟叹着，说道：   |||  贾政  ||| 宝玉
1 0
#王夫人即传了鸳鸯的嫂子进来，叫他看着入殓．逐与邢夫人商量了，在老太太项内赏了他嫂子一百两银子，还说等闲了将鸳鸯所有的东西俱赏他们．他嫂子磕了头出去，反喜欢说：   |||  嫂子  ||| 
1 0
#宝玉听了，喜不自胜，走上来恭恭敬敬磕了几个头．贾琏想他素日的好处，也要上来行礼，被邢夫人说道：   |||  邢夫人  ||| 宝玉贾琏邢夫人
1 0
#贾琏就不便过来了．宝钗听了，心中好不自在，便说道：   |||  宝钗  ||| 贾琏宝钗
1 0
#且说家中林之孝带领拆了棚，将门窗上好，打扫净了院子，派了巡更的人到晚打更上夜．只是荣府规例，一二更，三门掩上，男人便进不去了，里头只有女人们查夜．凤姐虽隔了一夜渐渐的神气清爽了些，只是那里动得．只有平儿同着惜春各处走了一走，咐吩了上夜的人，也便各自归房．却说周瑞的干儿子何三，去年贾珍管事之时，因他和鲍二打架，被贾珍打了一顿，撵在外头，终日在赌场过日．近知贾母死了，必有些事情领办，岂知探了几天的信，一些也没有想头，便嗳声叹气的回到赌场中，闷闷的坐下．那些人便说道：   |||  那些人  ||| 女人们凤姐那些人
1 0
#何三道：   |||  何三  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#说着，便走出来拉了何三道：   |||  何三  ||| 
1 0
#何三跟他出来．那人道：   |||  那人  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#何三听了这话里有话，便问道：   |||  何三  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#那人便轻轻的说道：   |||  人  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#何三道：   |||  何三  ||| 
1 0
#且说包勇自被贾政吆喝派去看园，贾母的事出来也忙了，不曾派他差使，他也不理会，总是自做自吃，闷来睡一觉，醒时便在园里耍刀弄棍，倒也无拘无束．那日贾母一早出殡，他虽知道，因没有派他差事，他任意闲游．只见一个女尼带了一个道婆来到园内腰门那里扣门，包勇走来说道：   |||  包勇  ||| 
1 0
#道婆道：   |||  道婆  ||| 
1 0
#包勇道：   |||  包勇  ||| 
1 0
#包勇道：   |||  包勇  ||| 
1 0
#婆子生了气，嚷道：   |||  婆子  ||| 婆子生
1 0
#说着，便把手在门环上狠狠的打了几下．妙玉已气的不言语，正要回身便走，不料里头看二门的婆子听见有人拌嘴似的，开门一看，见是妙玉，已经回身走去，明知必是包勇得罪了走了．近日婆子们都知道上头太太们四姑娘都亲近得很，恐他日后说出门上不放他进来，那时如何担得住，赶忙走来说：   |||  婆子们  ||| 妙玉
1 0
#这里妙玉带了道婆走到惜春那里，道了恼，叙了些闲话．说起"在家看家，只好熬个几夜．但是二奶奶病着，一个人又闷又是害怕，能有一个人在这里我就放心．如今里头一个男人也没有，今儿你既光降，肯伴我一宵，咱们下棋说话儿，可使得么？"妙玉本自不肯，见惜春可怜，又提起下棋，一时高兴应了，打发道婆回去取了他的茶具衣褥，命侍儿送了过来，大家坐谈一夜．惜春欣幸异常，便命彩屏去开上年Ь的雨水，预备好茶．那妙玉自有茶具．那道婆去了不多一时，又来了个侍者，带了妙玉日用之物．惜春亲自烹茶．两人言语投机，说了半天，那时已是初更时候，彩屏放下棋枰，两人对弈．惜春连输两盘，妙玉又让了四个子儿，惜春方赢了半子．这时已到四更，天空地阔，万籁无声．妙玉道：   |||  妙玉  ||| 一个人玉妙玉
1 0
#惜春犹是不舍，见妙玉要自己养神，不便扭他．正要歇去，猛听得东边上屋内上夜的人一片声喊起，惜春那里的老婆子们也接着声嚷道：   |||  老婆子们  ||| 
1 0
#唬得惜春彩屏等心胆俱裂，听见外头上夜的男人便声喊起来．妙玉道：   |||  妙玉  ||| 惜春妙玉
1 0
#惜春的老婆子听见有自己的人，便在外间屋里说道：   |||  惜春的老婆子  ||| 
1 0
#上夜的都道：   |||  上夜的  ||| 
1 0
#大家一齐嚷起来．只听房上飞下好些瓦来，众人都不敢上前．正在没法，只听园门腰门一声大响，打进门来，见一个梢长大汉，手执木棍．众人唬得藏躲不及，听得那人喊说道：   |||  那人  ||| 
1 0
#这些家人听了这话，越发唬得骨软筋酥，连跑也跑不动了．只见这人站在当地只管乱喊，家人中有一个眼尖些的看出来了，你道是谁，正是甄家荐来的包勇．这些家人不觉胆壮起来，便颤巍巍的说道：   |||  家人  ||| 家人人
1 0
#包勇便向地下一扑，耸身上房追赶那贼．这些贼人明知贾家无人，先在院内偷看惜春房内，见有个绝色女尼，便顿起淫心，又欺上屋俱是女人，且又畏惧，正要踹进门去，因听外面有人进来追赶，所以贼众上房．见人不多，还想抵挡，猛见一人上房赶来，那些贼见是一人，越发不理论了，便用短兵抵住．那经得包勇用力一棍打去，将贼打下房来．那些贼飞奔而逃，从园墙过去，包勇也在房上追捕．岂知园内早藏下了几个在那里接赃，已经接过好些，见贼伙跑回，大家举械保护，见追的只有一人，明欺寡不敌众，反倒迎上来．包勇一见，生气道：   |||  包勇  ||| 有人
1 0
#那伙贼便说：   |||  伙贼  ||| 
1 0
#这里包勇闻声即打，那伙贼便抡起器械，四五个人围住包勇乱打起来．外头上夜的人也都仗着胆子，只顾赶了来．众贼见斗他不过，只得跑了．包勇还要赶时，被一个箱子一绊，立定看时，心想东西未丢，众贼远逃，也不追赶．便叫众人将灯照着，地下只有几个空箱，叫人收拾，他便欲跑回上房．因路径不熟，走到凤姐那边，见里面灯烛辉煌，便问：   |||  他便欲跑回上房．因路径不熟，走到凤姐  ||| 
1 0
#里头的平儿战兢兢的说道：   |||  平儿  ||| 
1 0
#一时贾芸林之孝都进来了，见是失盗．大家着急进内查点，老太太的房门大开，将灯一照，锁头拧折，进内一瞧，箱柜已开，便骂那些上夜女人道：   |||  老太太  ||| 女人
1 0
#那些上夜的人啼哭着说道：   |||  那些上夜的人  ||| 那些上夜的人啼
1 0
#林之孝道：   |||  林之孝  ||| 
1 0
#上夜的男人领着走到尤氏那边，门儿关紧，有几个接音说：   |||  几个  ||| 
1 0
#里头的人方开了门道：   |||  人  ||| 
1 0
#林之孝带着人走到惜春院内，只听得里面说道：   |||  林之孝  ||| 
1 0
#林之孝便叫人开门，问是怎样了．里头婆子开门说：   |||  婆子  ||| 
1 0
#林之孝道：   |||  林之孝  ||| 
1 0
#上夜的男人说：   |||  男人  ||| 
1 0
#包勇道：   |||  包勇  ||| 
1 0
#林之孝便叫人开了门，报了营官，立刻到来查勘．踏察贼迹是从后夹道上屋的，到了西院房上，见那瓦破碎不堪，一直过了后园去了．众上夜的齐声说道：   |||  众上  ||| 
1 0
#营官着急道：   |||  营官  ||| 
1 0
#上夜的道：   |||  上夜  ||| 
1 0
#营官道：   |||  营官  ||| 
1 0
#贾芸等又到上屋，已见凤姐扶病过来，惜春也来．贾芸请了凤姐的安，问了惜春的好．大家查看失物，因鸳鸯已死，琥珀等又送灵去了，那些东西都是老太太的，并没见数，只用封锁，如今打从那里查去．众人都说：   |||  众人  ||| 
1 0
#话说凤姐命捆起上夜的女人，送营审问，众女人跪地哀求。林之孝同贾芸道：   |||  林之孝  ||| 女人林之孝同贾
1 0
#凤姐喘吁吁的说道：   |||  凤姐  ||| 
1 0
#平儿等听着，都说：   |||  平儿等  ||| 平儿
1 0
#凤姐道，“你听他说甄府里，别就是甄家荐来的那个厌物罢？”惜春听得明白，更加心里受不的。凤姐接着问惜春道：   |||  凤姐  ||| 凤姐凤姐
